video_id,description_string,description_list,comments
7283650871488040235,speaker mccarthy has proven he’s in over his head—he’d rather shutdown the government to keep his job than do the bare minimum to keep it running.,"['speaker', 'mccarthy', 'has', 'proven', 'hes', 'in', 'over', 'his', 'headhed', 'rather', 'shutdown', 'the', 'government', 'to', 'keep', 'his', 'job', 'than', 'do', 'the', 'bare', 'minimum', 'to', 'keep', 'it', 'running']","['🔥🔥🔥Yes SUMMER LEE 💯💯💯', 'Speak!!!', 'McCarthy really said ""my job or the economy? F*ck the economy I want my job."" it pathetic', 'Period‼️‼️‼️', 'So impressed with you in the sham inquiry today!!! 🔥💙', '👏👏👏thank god for people like Summer Lee🔥🔥🔥', 'Protect this woman at all cost!!! Summer Lee is a force to be reckon with', ""The success behind my profit earning crypto currency's is not solely by my skill but by the help of a expert like"", '', '💙You Rep Lee!!! So glad to have you speaking for liberal voices in the Greater Pittsburgh area! 🖤💛🖤💛🖤💛💙', 'Girl handle your business', 'Bingo 🎯', 'MTG, has Kevin’s balls in her purse. If he doesn’t do as her circus says, she just squeezes them to control him.', 'Kevin can’t he bought his votes and now the ppl that voted him in are running things so we need to get him out and they will fall', '💯 👏👏👏']"
7281472604320304426,earth wind and repubicans are setting the govt on fire. 🤡🔥,"['earth', 'wind', 'and', 'repubicans', 'are', 'setting', 'the', 'govt', 'on', 'fire']","['McCathy on a tightrope right now...someone is gonna one vote him out...right? This is getting on my nerves...is it 2024 yet?? I need to vote', 'Republican leaders…leading us into another crisis on behalf of the wealthy elite ✨😌', '💙💙💙💙👏👏👏👏', '💙💙💙💙💙💙💙🙏', 'Agitprop at its finest!!! ❤️']"
7281453732175416618,earth wind & repubicans are setting the govt on fire. 🤡🔥,"['earth', 'wind', 'repubicans', 'are', 'setting', 'the', 'govt', 'on', 'fire']","['Perfection', ""Ummmm.... what's 4+4?😜"", 'Gotta laugh to keep from crying 🥲', '😅', 'Unbelievable on how there acting like little children', 'incredible content', 'Mother duck, picked a more annoying song', 'Accurate 👏', 'This would be funny if people’s lives weren’t on the line. Those people need to be in jail', 'lol 🔥', 'oh. my. gawd.😂😂😂😂 and the captionm 😂😂😂💙💙', '🤣🤣🤣🤣👏👏👏👏', '😂😂😂', 'FACTS.', '👏🤣👏🤣👏🤣👏']"
7281358905530223914,mccarthy and his goons are forcing a government shutdown because they know that we the people won’t stand for their cruel plot to please their culture-warriors and bankroll their billionaire friends.,"['mccarthy', 'and', 'his', 'goons', 'are', 'forcing', 'a', 'government', 'shutdown', 'because', 'they', 'know', 'that', 'we', 'the', 'people', 'wont', 'stand', 'for', 'their', 'cruel', 'plot', 'to', 'please', 'their', 'culturewarriors', 'and', 'bankroll', 'their', 'billionaire', 'friends']","['I think congress shouldn’t get paid if they allow a government shutdown', 'this woman right here!!!!', 'We need more of this in the media…', 'Tell ‘em!', ""If the small gov workers don't get paid...then neither should the ones on top. its all of us or none of us"", 'This is what a leader and a civil servant sounds like when they represent we the people the 99%!!!🔥🔥🔥💪💪💪', 'yes. call them out 👏', '✊🏾', 'We pay tax like it’s a subscription, they shouldn’t be canceling', 'Every speech you give 🥰🥰🥰', 'Appreciate you🥰', 'PERIOD 🔥', '💕', 'Can we the ppl just fire them', 'Spot on👍👍👏👏 Thanks for explaining 👍', '👏👏👏 Yes, all the yessssssa', 'Thank you for fighting for the people of America.', 'Well said', 'You are so RIGHT!!!!!', '💯Facts', 'TRUTH', 'period', 'You go you go!!!', 'that whole factual part', 'We see it for sure!!', 'Wow you told them well said and necessarily said.', 'Facts', 'thank you', 'Yes!!!!', 'I like her', 'Right here', 'damn right 💯🔥👍', 'Thank you', 'Amazing', 'Gettem!!!!!', '💙🔥😎🔥💙', 'vote them out', '👏👏👏👏🙏🙏', 'thank you for fighting for The American people', 'I like her🥰🥰🥰', 'Thank you for your services', '🙏🙏🙏', '👏👏👏', '🥰🥰🥰', '❤️❤️❤️', '👏👏👏', '👏👏👏🔥', ""👏🏾👏🏾👏🏾 I know that's right speak on it"", '❤❤❤❤❤', '💙💙💙💯', '👍', 'Summer is my favorite season', 'So how we suppose to pay our bills???', 'I think all those numbers are higher', 'Love this', ""I think if congress doesn't make this right, they need to be fired."", 'thank you', 'Thank you Maam!', 'Her speech is kind of poetic', 'Well said ! 👏👏👏💙', '💙💙💙💯💯', '💯💯💯', 'On point 💯', 'Thank you!!!!🙌🏾🙌🏾🙌🏾🙌🏾', 'Facts!!', 'Thank you for fighting for us', '💯💯💯💯💯', 'you give me hope. 😭', '🙏🏽🙏🏽🙏🏽', 'Boost', '🌹THIS', '💯💯', '✊', ""What's in the bill that they don't want 🤔"", '😎', 'The guy in the back looks like he was placed in this video.', '💯💯💯💯', 'I mean in a regular job 3 days out is fired soooo', ""yea ma'am"", 'True 💙💙💙💙', '👏👏👏👏🥰🥰🥰yess tell them queen', 'MIC DROP 🎤 💯🥰', 'They came up with something into November', 'Thank you', 'Would those against shutdown be willing to decline their own paychecks in support of the workers?', 'Like why do they still get paid?!?!', 'Thank you!!!!', 'tell em', 'Love this! 🥰', '🥰👏', 'say it louder for the people in the back 👏 👏👏👏', ""Why don't government cut the Congressmen pay"", ""wasn't this video two years ago? just curious"", '👏👏👏👏', 'am glad ,they are seeing it for it is.', 'Yesss facts 💯💯💯💯', '🥰🥰🥰', 'Thank you for your service and sacrifices ✊🏾❤️', ""I can't never get help"", ""couldn't have said better myself"", '💯', '💯', 'Protect her🙏🏾', '💙💙💙💙💯💯💯💯💯', 'Bravo 👏🏽 👏🏽👏🏽👏🏽👏🏽👏🏽', 'Amen!', 'Aman sister!!!', ""if I quit my job I don't still get paid"", '💙💙💙💙💪', '🥰', '👍', ""They're waisting time $ and resources at record speed to avoid providing for human life."", 'Yup', 'very well said, now this needs to be a commercial on FOX, ABC, NBC, CABLE YOUTUBE etc..', 'Dropping the truth like a sledgehammer', '💁🏾\u200d♀️', ""Why the Congress get pay when they don't work for the American people."", '👏 will vote for you if you run for white house', 'Our news sources should be running this every hour on the hour.', 'why do we even have to worry about this.... why do we conti ue to vote for these representatives', 'Thank God', 'Why do we pay taxes?', 'I totally agree with you damn shame 😳😳', 'anti humanitarian', 'I disagree that most Americans are smart enough to see through the b.s. I hear waaayyy too many people repeating stupid republican misinformation', 'But republicans are the “protect the children party” people really need to realize that actions speak louder than words', 'Yup!', 'Facts. Republicans need to be exiled from this country', 'This is why these white men are so scared of black women! The BS meter is strong with her!👏🏾👏🏾👏🏾✊🏾✊🏾✊🏾', 'That’s right!✊🏾', ""👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾💙💙💙💯💯💯💯🗳👌🏽🗳👌🏽 WE ARE VOTING THEM OUT THANK'S CONGRESS WOMAN 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾💙💙💙💙"", 'Republicans just don’t give a shit. So if the government shutdown they shouldn’t be able to be paid', 'Thank you for calling out them republicans. We need more congresswomen letting the public know of the rights fear and greed tactics.', 'Thank you for calling out that it needs to be done!', ""MEGA REPUBLICANS don't care about the American people. only money. race\nPOWER 😡"", 'The Republicans R Not For The People Period, but society continue to Republicans in office and then blame the Democrats for not doing anything', '2 mil. illegal immigrants are getting $300 a week, housed in hotels, & sent to take jobs in Black communities. Democrats care more about them than us!', 'The people have the power spread the message', 'This woman is brainwashing y’all, she’s literally describing what the Democrats are all about and doing 💀. Dems are the ones forcing the shutdown', 'shut the borders period']"
7280211669760970027,i already told y’all how right-wing sugar-daddies bought scotus justices thomas and alito to end affirmative action + student debt relief.we now know kavanaugh is selling out our right to vote to pay-back the kingpin of those sugardaddies for his court seat. 🤢,"['i', 'already', 'told', 'yall', 'how', 'rightwing', 'sugardaddies', 'bought', 'scotus', 'justices', 'thomas', 'and', 'alito', 'to', 'end', 'affirmative', 'action', 'student', 'debt', 'reliefwe', 'now', 'know', 'kavanaugh', 'is', 'selling', 'out', 'our', 'right', 'to', 'vote', 'to', 'payback', 'the', 'kingpin', 'of', 'those', 'sugardaddies', 'for', 'his', 'court', 'seat']","['Tell them all of it! 👏👏👏', 'Truth', 'Thank you 👏👏👏👏', 'Tell ‘em!', '👏🏽👏🏽👏🏽', '👏👏👏💯', '👏👏👏🙌❤️', 'truth', '😳😳😳💯💯💯🥰🥰🥰🥰', '💯 SCOTUS is corrupt', ""they wanted to cut her off cause they can't handle the truth..."", 'So glad you’re my representative.', ""it's on record now. thank you, rep 👍"", ""you can't go over time because the truth hurt well spoken bless you"", 'Corruption and more corruption', 'WTF corruption on top of corruption', '🎤🗣️🎤🗣️🎤🗣️🔥👑🗳️💙', ""I don't know why they don't impeach them."", 'Keep talking when they tell you to stop if you can, this needs to be spoken louder.', 'Speak up!! That’s right!!', 'Protect her at all costs!!!!!!!!', ""What can we do other than vote? Serious question. It feels hopeless. I don't want to have to leave the US to actually have freedom.""]"
7279044048025849134,"pay your workers what you owe them, don't act like you forgot.","['pay', 'your', 'workers', 'what', 'you', 'owe', 'them', 'dont', 'act', 'like', 'you', 'forgot']","['Solidarity forever!', 'Quoting Rihanna on the floor is EPIC! Queen status', 'OMG! That’s ALL the highest worker gets? That’s DISGUSTING!', 'every politician should look to her for inspiration', 'Real spill💯', 'Solidarity Summer! ✊🏻', 'Solidarity!', 'Thank you!!!! 💙💙💙💙', ""DON'T ACT LIKE YOU FORGOT 🗣️🗣️"", 'SPEAK ON IT !!', 'And congress gave themselves a 30.000 increase last year. 🥺', 'the workers make their money, solidarity forever', '🥰🥰🥰', '💯💯💯💯💯', '💜💜💜', 'Us non union workers can’t afford those vehicles! That’s a house payment! We need a 40% raise!!', 'Did she just quote Rihanna?', 'ceos are a useless position. we should cut costa']"
7279040920668998958,had the audacity to hold a hearing defending ceos who caused black women ovarian cancer.instead of playing into that 💩 i went off in defense of our democracy against dark $ networks selling out our freedoms to billionaires in exchange for capture of our courts!,"['had', 'the', 'audacity', 'to', 'hold', 'a', 'hearing', 'defending', 'ceos', 'who', 'caused', 'black', 'women', 'ovarian', 'cancerinstead', 'of', 'playing', 'into', 'that', 'i', 'went', 'off', 'in', 'defense', 'of', 'our', 'democracy', 'against', 'dark', 'networks', 'selling', 'out', 'our', 'freedoms', 'to', 'billionaires', 'in', 'exchange', 'for', 'capture', 'of', 'our', 'courts']","['You are a speaker of the truth!! \U0001faf5🏼', 'Keep preaching the word, please.💯', 'You are fantastic, I am not sure how you keep your composure. Keep up the essential work', ""the time thing would send me over the edge everytime , and if this is all true how aren't they being arrested? can't that be considered"", 'Truth', 'Thank you for speaking about this!', 'Yes!!!!', 'Facts', 'Thank you', 'Tell it Queen 👏🏾👏🏾', 'truth spoken!', 'Thank you for speaking the truth!', 'there it is. facts 💪🔥', 'This!! Peace, luck and love, to this good woman!', 'Speak,💙', 'facts on facts 💙', 'Spittin facts', 'Thank You 👍', 'thank you 👏👏👏🔥🔥🔥🔥', 'Thank you 👏👏👏', 'Thank you for your work!!!', 'Thank you 🙏', 'Thank you', 'Thank you!!!', '💯exactly', ""You're such a strong person. I hear and feel the passion behind your words to bring justice and attention to this issue."", 'speak the truth!!!🥰', 'Brilliant 👍💯', 'FACTS!! 👏👏', 'You are wonderful!', '\U0001faf6🏽\U0001faf6🏽\U0001faf6🏽', '🖤👏🏿', '💯', '🙏🏾✝️🙏🏾', '💯', '💯', 'As a federal worker we are held to higher standards than the SCJ. Why is that? We go through a lot of training on ethics.', 'Absolutely right 👍👍', '👤🔵🗣️💧☄️👣🫂🌏🐦👥🌀💙💙💙🙏🏼🙏🏼🙏🏼', '💙💙💙TELL IT CONGRESS WOMAN 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾☕👏🏾👏🏾👏🏾', '👏🏽👏🏽👏🏽👏🏽👏🏽', 'Finally. Someone is talking about Citizens United. That law has destroyed our democracy.', '👏👏👏👏💙💙💙', 'Keep shining the light on this crap they are pulling', 'I will!', '💙💙💙💙💙💙', '👏🏽👏🏽👏🏽👍🏽👍🏽👍🏽💯💯', '\U0001faf6\U0001faf6\U0001faf6\U0001faf6\U0001faf6\U0001faf6', 'yes! keep saying it all!!!', '💯💯💯💯💙💙💙💙💙', '👑🔥👑🔥👑🔥🗣️🎤💯', '👏👏👏👏👏👏', 'I just wanna ask a question…. Why we still dealing with this crap we no what we have to do', 'we need more strong and intelligent women like Rep Lee in office!', 'Republicans are bad people', 'their biggest fear is educated black people 😕', 'Thank you!! Citizens United continues to destroy democracy for profit. Lobbyists write our laws. Repeal it.', 'Brava!!!👏', 'KEEP GOING REPRESENTATIVE 👏👏👏👏', '💙💙', 'The REAL Deep State 😳', '💯👍😁', '🔥🔥🔥🔥💯💯💯', 'You are our truth ..!!!', 'SPOKE TRUTH AND STOOD UP FOR FAIR TIME', 'Charge Alito, Ginny and Clarence already!', 'Who is paying for those student loans. What is an LGTBQ right? Abortion rights went back states', 'I love her clarity and chutzpah!', 'Rid the world of billionaires!!!!', 'Thomas and Alito have to go!!!', 'Who funded DNC? Any dark money- yes', 'amazing how they put a time limit on free speech.', 'Keep fighting! We are behind you!!', 'elect more black women in 24 💙💙', 'Republicans are truly scum of the earth!', 'The corruption is real!!!', 'the wealthy have bought themselves a judge, one amongst many. I love this womans fire america needs more of this.', '😎💯💙🇺🇸', ""now jhonson & jhonson get to separate the name & change its look before ignoring it. & let's them off."", 'Too much truth and exposure', 'Is THIS racketeering?', 'This is real REPRESENTATION! 👏👏👏👏👏', '😭🥰', 'delete students united', 'Keep up the amazing work!', '💙💙', 'Holy shit! Protect this women💯', '💕💕Appreciate you!', 'get em!! 👍👍', '❤🙏Amen to true facts!! shameful of the GOP corruption!!', 'So much evil it’s overwhelming.', 'THIS LADY is doin God’s work', 'THEY CANNOT STAND THE TRUTH. YOU CAN RIN BUT YOU CANT HIDE! TRUTH WINS', 'notice how they always cut off the people that fight for our rights', 'Impeach them since we can’t fire them', 'I love how she is exposing the white billionaire control of judiciary. Is this what they mean by deep state. They hate democracy.', 'Please help stop the power that companies/billionares have over OUR reps to make choices for us 💗', 'Thank you and please continue the work that you do', 'Yes but this is a bigger plan .', 'Trump appointees ruined us. Feel free to delete appointees.', 'How this doesn’t result in removal for office/bench even at one bribe no matter the amount is ridiculous', ""So where's the lie!"", ""they can't stop progress but they can fund there agenda"", ""it's class warfare and Rep Lee just laid it out plainly for us all"", 'Get ‘em!', 'Yessssssss', 'It’s always summer in PA!❤️', '✊🏾', 'Them fair. ha,ha,ha', 'thank you for doing this work 👏💪', 'tear it down! they have been bought out and need to go and those cases reheard', 'We have a major SCOTUS problem!! Please don’t let this issue get buried by the republicans!!', '👏👏👏👏', 'Out with corruption!!! The People deserve better!!!', 'TELL IT💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙', 'thanks but talk is cheep action is needed what action are you going to do', 'keep making them uncomfortable', 'That’s what I do!💁🏾\u200d♀️', 'No lies detected', '👏🏻CALL👏🏻THEM👏🏻THE👏🏻FUCK👏🏻OUT👏🏻', 'need to watch House of cards.', ""cute speech - won't change anything"", 'Make them retire.', 'thanks for the names,']"
7261403603695570222,caught up withfromto talk about why president biden should declare a.,"['caught', 'up', 'withfromto', 'talk', 'about', 'why', 'president', 'biden', 'should', 'declare', 'a']","['You seem so focused, down to earth, driven, and dedicated. I’m glad you are in congress and I wish my rep was as awesome as you! Keep up the fight!', 'All of this!!!', 'Period', 'Great work, thank you! 💜🌎🌳👏🏻📢', 'Please run for President', 'Politicians in their 80’s are literally killing us to make profit for a handful of people. It’s disgusting', 'Sike', 'This country is shitty. I won’t raise kids in this country for there own safety. I hate it here.', 'The average global temperature has only went up 1.8 degrees Fahrenheit since the Industrial Revolution crisis is a strong word for that😂', 'Thank you! We need more members of Congress to actually listen and talk to constituents!', 'What do you think about this UN vote on Food being a Human right? The US was the only Country to Vote No. We need more women like you in Congress!', 'So how will we transition to alternative energy without fossil fuels? We need fossil fuels to build alternative/clean energy infrastructure.', 'we could have installed 9kw solar on 33,000 homes with the $991million in broadband money your sending to AZ', 'I am so glad I voted for you, Rep Lee!!', ""how is Greg making it hard to get water? I live and work in Texas. haven't heard this."", 'Because people are literally dying from our inaction. The climate crisis isn’t coming: It’s here.', 'are u willing to walk after this interview instead of load into the nice black luxury vehicles as well?? 👀😏😂😂']"
7260924462911212846,"not to sound like a radio hit on repeat, but some of the worst air quality in the country is found in my district. it means a lot to me that i sit in this seat to affect change to my community & legislation like this is one step in the right direction towards cleaner air in pa.","['not', 'to', 'sound', 'like', 'a', 'radio', 'hit', 'on', 'repeat', 'but', 'some', 'of', 'the', 'worst', 'air', 'quality', 'in', 'the', 'country', 'is', 'found', 'in', 'my', 'district', 'it', 'means', 'a', 'lot', 'to', 'me', 'that', 'i', 'sit', 'in', 'this', 'seat', 'to', 'affect', 'change', 'to', 'my', 'community', 'legislation', 'like', 'this', 'is', 'one', 'step', 'in', 'the', 'right', 'direction', 'towards', 'cleaner', 'air', 'in', 'pa']","['I hope this goes through', 'We need more Summer in our government! 💖', ""My grandfather on my dad's side worked in the coal mines since he was a pre-teen,died of black lung mid/late 30s. I never met him 😑"", 'Loving your Crown Queen.', 'Thank you for your knowledge and expertise, 🇺🇸 needs more', 'This woman is a rockstar', 'Support from Ohio. 💙', '❤️❤️❤️❤️thank you', 'Never heard of subsidence, wow', '🥰', '👏🥰', '💯💯💯💯💯', '😳', 'Hi Representative Lee, Pa resident here! Is this only on the west side of PA? We, here in Philly and the surrounding suburbs are curious', 'Mexico City is the same and many more cities around the world. WE NEED CHANGE 💪', 'We need to use that alien tech so we can move away from fossil fuels!!!', 'WE NEED FRACKING', 'wow...CRAZY beautiful, smart AND seemingly empathetic...but she is a politician and will be part of the system as well🤦\u200d♂️💔.']"
7260587227439467822,addiction is a health crisis & a brain disease that we must treat with the same urgency as any other ailment.94% of individuals with substance abuse disorder didn't receive treatment in 2021.,"['addiction', 'is', 'a', 'health', 'crisis', 'a', 'brain', 'disease', 'that', 'we', 'must', 'treat', 'with', 'the', 'same', 'urgency', 'as', 'any', 'other', 'ailment', 'of', 'individuals', 'with', 'substance', 'abuse', 'disorder', 'didnt', 'receive', 'treatment', 'in']","['Thank you', ""I just know we've time I see you my heart will be moved. Thank you for being amazing."", ""Thank you for bringing this up. It's destroying so many lives, even people not addicted. Children suffer as well. There should be help everywhere."", 'Thank you for fighting for us addicts. My brother is a part of that 1M & instead of helping him they traumatized him further by throwing him into jail', 'Exactly 👏 may there be many more politicians like you', ""I work at a nonprofit that is partially funded by the government and we need more federally funded treatment centers, most people can't affordprvtCare"", ""I'm part of that 6% & Iforver grateful that people like you are fighting for us🥰"", ""Yes! This makes my blood boil. as someone who has gone to 30 day treatment. rehab is for the rich and for people that are a risk to society That's it!"", 'how many people could have been treated with the $113b sent to ukraine or the $47b just spent on broadband. its about priorities', 'imagine what we could have done with the BILLIONS of dollars sent to Ukraine so they could buy yachats and go on a shopping spree in paris 🙄']"
7259426102144224555,"tatum brown, our art competition winner recently stopped by to pay us a visit and take a look at her art work that is posted for all u.s. capitol visitors to see. tatum did a beautiful piece that recognizes coal miners in our district. she will be headed to the savannah school of art & design in the fall to peruse her art degree! way to go, tatum!","['tatum', 'brown', 'our', 'art', 'competition', 'winner', 'recently', 'stopped', 'by', 'to', 'pay', 'us', 'a', 'visit', 'and', 'take', 'a', 'look', 'at', 'her', 'art', 'work', 'that', 'is', 'posted', 'for', 'all', 'us', 'capitol', 'visitors', 'to', 'see', 'tatum', 'did', 'a', 'beautiful', 'piece', 'that', 'recognizes', 'coal', 'miners', 'in', 'our', 'district', 'she', 'will', 'be', 'headed', 'to', 'the', 'savannah', 'school', 'of', 'art', 'design', 'in', 'the', 'fall', 'to', 'peruse', 'her', 'art', 'degree', 'way', 'to', 'go', 'tatum']",['The sound needs to be turned down a little we can’t hear her 🥰']
7258315390663544106,"republican efforts to use the term ""two-tiered justice"" only aims to divert attention from the true victims of disparate treatment within our criminal justice system.","['republican', 'efforts', 'to', 'use', 'the', 'term', 'twotiered', 'justice', 'only', 'aims', 'to', 'divert', 'attention', 'from', 'the', 'true', 'victims', 'of', 'disparate', 'treatment', 'within', 'our', 'criminal', 'justice', 'system']","[""💯 percent facts don't get it twisted"", 'She brings big facts!! She is such an inspiration - preach!', 'I love this woman.', 'Yes !!! Well said !!', 'They try and twist everything including child trafficking', 'call it out! 🔥 💪', 'FACTS 🥰', 'Change is coming… They don’t want us to know what they’ve done… Or the power we have 💙Mobilize… Register…VOTE!!! … 2024 is coming 🥶', '💯', '🥰🥰🥰', '👏🏼💯👏🏼💯👏🏼💯👏🏼💯', 'And they deny the insurrection happened & claim the rioters were just tourists. Plus many of them were criminally involved in one way or another', '💯', 'She had time!', ""This!! Now they're going after Biden but still saying trump is innocent. Stop holding them to different standards, these are our lives!!"", 'Trump should be prosecuted and so should Obama bush Clinton pelosi and most of congress', '❤️', ""Trying to sound hard. Chill with the militant speech. Don't you get it twisted..go ask your Pal Biden about disparate treatment.."", 'tell EM CONGRESS WOMAN ☕☕👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾', 'Yes tell them to stop saying we invaded America because we were here first', 'facts!!!!!!', 'Yyyyaaasss Mamma! Say it loud, say it proud! Love this! 🥰 💕', 'hunter doing coke in the white house, biden getting $30m from all over the world...if trump is guilty convict, if bidens guilty convict.', '🐦💙🐦Sing like a bird honey !🐦💙🐦', '', 'Dems... ATTACK THEIR STRONG HOLD AHEAD OF THE NEXT ELECTION... THE REAL PEOPLE WOULD Tke a better deal than their getting']"
7257882681814322478,"enough of rs weaponizing the term ""two-tiered justice"" to help trump & his cronies play victim by erasing those who are truly victims of disparate treatment.","['enough', 'of', 'rs', 'weaponizing', 'the', 'term', 'twotiered', 'justice', 'to', 'help', 'trump', 'his', 'cronies', 'play', 'victim', 'by', 'erasing', 'those', 'who', 'are', 'truly', 'victims', 'of', 'disparate', 'treatment']","['Facts', 'Yes 🙌🏼', 'Thankyou', 'big facts 💯', 'On Point!', 'Right on', 'Preach!!', 'well said 👏', 'Facts 💯⭐👌🏾', 'facts', 'Facts.', 'Facts', 'Thank you 💙', 'Facts!!!', 'Facts', 'Facts👍👍👍👍👍👍👍', 'Facts!', 'Amen!', '💯', '💯%', 'The designation ""felon"" came into use in the justice system directly in response to black men obtaining the right to vote in order to take it away', 'The prison system is just legal slavery', 'EVERY law in America is made to suppres Black people. Fact check it !', '✊🏾✊🏾✊🏾✊🏾✊🏾 VOTE 🗳 BLUE', '#VoteBidenHarris2024 💙\n#VoteALLBLUE\nSo We can make these LAW:\n#EqualityAct\n#CodifyRoe\n#PasstheERA\n#PasstheCrownAct', 'Keep. Spitting. 🔥', 'This is so fucked up.', 'Exactly', 'Exactly', 'Right', 'Right', 'Here I am interacting with these facts', '👏👏👏👏👏👏👏', '👏🏽👏🏽👏🏽👍🏽👍🏽👍🏽💯💯💯', '😳😳😳😳😳😳😳😳', '👍👍👍👍👍👍👍👍👍', ""My sentiment. Let's talk about America, Since white people came they've steeling. They let the real Americans teach them how to live off the land,"", 'I’m so proud to have voted for you, along with my entire family. Thank you!', 'Kaboom say it louder for the people in the back this how you do these racist republicans bring it to them !!!', 'I APPROVE THIS MESSAGE 👀 🤜🏿 🤛🏽', '1000 percent right.\nTy beautiful sister !', 'I love that Dems use Facts! 🤗', ""Like I've always said: White people are innocent until proven guilty, while Black people are guilty until proven innocent"", 'White America hate Black people!', ""we don't have no black leaders no more cuz they all was murdered so we have to step up as a hold"", 'Do u know the history of those who imprinted Admiralty law on us, Criminals. Invaders from caves', ""Republicans don't care about facts. it's about power to them they so afraid of losing power"", 'Check’um sister !!!', ""when they say 2tier just system it's them and JUST US. That's the Justice system he is a criminal and should be charged accordingly.."", 'Let’s also talk about 1 in 27. That is too damn much. 5X that is so much worse.', '🥰 These beautiful black women in these seats 👏🏽❤️Ty for sharin \U0001faf6🏽', 'Good job!!! Thank you for saying what needed to be said and heard!!!', 'Yes. Yet, regretfully the white power structure could care less. MAGA ( black and white) can’t hear you.', 'I wish more people in office would say it!', 'Give the DNC these talking points. We need to inform and control the narrative. Deep state if real, targets people of color. Except orange', 'You took your time and used it well. They are finally being told “no” and “enough” and they think it’s not fair.They don’t know the world they live in', 'Absolutely', 'Truth. Black Lives Matter!', 'Watch what you ask for.', 'Facts💯💯💯', 'Stay woke!', 'ALL TRUTH', '🥰 Facts all the way through all proof evidence blood sweat tears hearts organs everything on the table', 'THANK YOUUU SISTER!! OLIVER NORTH BIGGEST DRUG DEALER WORKED FOR THE PRESIDENT', 'It’s been going on to long', 'The GOP is full of Hypocrites', 'Keep educating the naysayers with these absolute facts!💙', 'Fact💯💯💯💯', 'No more walking! No more talking! Enough said… time for accountability', 'Outstanding African American woman 🥰', '👏🏻👏🏻👏🏻', 'Keep speaking up!!! You are speaking the truth and we are behind you!!!!', 'Yup', 'speak goddess!', 'They don’t care about facts at all, the system is the yt man weapon always has been.', 'FACTS 💯', ""Call them out! Don't let it continue 😡"", 'To justify modern slavery!!', '👏🏻', ""They don't want to hear the truth 😔"", 'THANK YOU FOR CALLING OUT THE GRANDIOSE INCOMPETENCE AND IDIOCRACY', 'Thank you Summer for being the empowered public official I always hoped to see running my state. PREACH', '🚨 ROCK STAR ALERT 🚨', 'She’s 🗣️💯 truth', 'Yessir', '👏🏿👏🏿👏🏿👏🏿', '😳 nothing new 😏 3 endentured servants runaway together when caught the 2 whites got 5yrs added while the black one got got LIFE', '', 'her future so bright 😎', 'We all deserve representatives in office like this Queen.', 'They use the black neighborhood to fund the neighboring white with all those tickets they give out. Racism is the policy, Jail is the business', '💯💯💯💯', ""She's a bad Sista!!!!!!! Go Pennsylvania's Summer Lee!!!!"", 'Say it loud!!!', 'SO TRUE.', 'So well said it made me cry.', 'Facts on facts on facts!!! Somebody tell whites people we don’t want your stuff! We want our own! Think about that! 🤔', 'WE SICK OF THIS RACIST ASS BS!', 'Preadh!!!', '🥰🥰🥰', 'She came with receipts', '💥💥💥', ""let 'em have it. we're with you 💙📣👏💙💐🗣️"", 'So glad you are in Congress.']"
7257613961577925934,"there is nothing ""radical"" about organizing for our own survival.","['there', 'is', 'nothing', 'radical', 'about', 'organizing', 'for', 'our', 'own', 'survival']","[""Yes. Ma'am!! 👏👏👏👏🎤🎤🎤"", 'THANK YOUUU FOR SPEAKING ON IT QUEEN ♥️👌🏾💐', 'thank you', 'zzz', 'Yes!!!!!!', ""yes ma'am 💯"", '🗣️🗣️🗣️', 'You are a breath of fresh air. I just binged watched your whole entire page. Love everything you stand for. thanks!', 'we could have put solor on 3,766,000 homes with money sent to ukraine. you talk about this then waste moeny when we are suffering', 'amen amen amen amen amen!!!', '👏👏👏😭', 'REPARATIONS NOW SCREAM THAT BUT YOUR MASTERS THAT YOU SEVERE DO NOT WANT TO HEAR THAT!', '👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽🌎💙', 'what a racist', '🥰🥰🥰', 'Let’s go solar', 'exactly!']"
